x,y
2.0663188451447416,3.125797799624392
2.0736281482321695,3.9089079874812453
2.0540187310067006,4.497322708643483
2.5461178320224063,4.0981588125782356
2.653880971719902,2.730473870613264
2.1520203222374605,4.577803195766538
1.510283789780264,4.104668183711042
1.7505321928231197,4.81995070724386
2.0864814695689144,2.8746584032819777
2.0628670912130858,3.404785622445205
2.641875924972191,4.346019707491716
2.7089403217094725,4.009130923008852
1.1958059021476863,3.6648181696764714
1.4444431886708289,3.2358510412352044
2.29123297271855,4.925676850594478
2.01151602379327,3.045580377409373
2.602250914993741,3.356200366310755
1.7977602556466397,4.127947029082908
2.1439513317882484,4.102882097636717
1.2180143844561895,4.8109747243320005
0.942139517014102,3.1368137354671357
2.245044338931955,4.338282262698382
2.579797415332559,5.115181809744884
1.5349904889319819,4.588666343530934
2.2407803416350403,3.5645422579774504
3.276180585794267,3.495202180919909
1.5045340637972657,4.034355022881076
1.8559416812022167,3.3802043222878932
0.30034305758379287,3.621003199519269
2.2036682399397356,4.5908258289713935
1.625468519337416,2.926754426817995
1.8727741804435123,3.970445050379387
1.5908657042280339,4.799052735986554
0.7946245503178504,5.646332091772737
1.9172766756068769,4.040154715278404
2.9674193087108685,5.270603307002036
2.437673717168147,4.354923796779394
2.389505896157814,2.984026058041181
2.530556090875065,5.129775918858316
2.779159690340311,5.192798123262444
1.894039123920379,3.6086460660022133
0.9618497610524919,4.952390603721679
1.4665759679485646,2.903344551442188
1.4010772967921366,4.923382003007071
2.6980071869294138,4.420189939999895
2.54305157167854,3.3684602449692047
2.6755196283780838,3.7959708935382306
0.9300382499767152,4.353098059932512
1.9814726646340817,4.130775654169032
2.079286355634978,4.906227766878713
1.9627035949309346,3.6706170164948193
2.26629146558571,4.15621137969285
2.7925528934735917,3.3733632414087955
2.771131030286893,3.7543938405040507
2.4959922324084,4.707958345522409
0.6991397024513735,3.75361680345608
2.2650600344127216,4.39081971010294
2.2165396427943556,3.3474293614144726
1.5211107186615402,6.1037121607569444
0.6399411007764331,4.488376613247649
2.7343889993676345,4.896678295653846
2.539290104869193,4.0583581595350635
0.9017900299829309,5.792552515409171
2.0302851083755566,3.5243707667362383
2.9594904429093787,3.5883307770544692
2.0706455796779806,3.6159233560010886
2.19853370231208,3.5460626090187697
2.4310303765079633,3.140470761208131
2.7776190385485426,3.512981409090625
3.8473007693449497,4.411947447740834
1.9400277960667516,3.3996662155356288
2.1906920692079996,4.8737049413794615
0.4762988701043971,4.325049293623733
3.1241913119446156,4.565701873830557
1.863077631785449,5.627944842279571
2.58015780000897,3.822120705424979
2.355846684206704,4.855861730416491
1.4079091893926339,3.141716695263815
2.1887508152855975,5.121988603631886
1.6953627160550704,4.269432150189063
1.8102102622399814,4.512903458486177
2.1036816259968694,4.545659471209904
2.740882014898548,4.2632731532297
3.399378424469464,3.9426660895913037
2.396024519192668,4.436280523484641
3.1919237056764516,3.985107623906216
1.9288597747475484,3.0421859968396188
2.073932085976163,4.307244935368959
0.4094623228158847,3.7736165327833753
1.9442412531127506,4.51175538959456
3.4793601173955677,4.826150471788383
1.1699654624057438,3.203928535943959
2.0254903308725263,4.116143040405169
2.7874880325327687,3.1417434467574297
1.5128256771382,4.417380506412797
2.2772950765464035,3.303450869885096
1.652053109778451,4.973368351051592
1.151904182523115,4.219791539884461
1.4490133950237416,5.044417715473615
1.7861328865351083,3.8344037202260832
2.914234432309707,3.5309366406980875
1.7883811464819042,3.7868020143891945
1.742714435290926,3.804943000807678
2.3861675319968283,4.011794216961258
1.9967088179552928,4.58398784462679
1.3787956493823463,4.252072479009934
1.660833317717239,4.631005043485512
1.2891115157185489,3.937420305408004
0.6534476027688503,4.945088241175816
3.0285333813308193,3.9645013981971737
1.938033435202788,3.9895594835793933
1.2848083045441965,4.083508361235998
0.7803918364499003,4.643977851940389
2.034576067158263,4.21494438594247
1.5039050030752827,3.4608011633349856
1.6706498887804582,4.64582966262407
1.2519191786335813,2.8012157385319902
2.1392156015938237,4.509517766495896
1.656656486774445,4.141968411923746
0.43330723448400366,3.6573087693273036
-0.10541549218075907,4.056961797147799
1.7238155457499447,3.609734061773833
1.7965701142853803,4.757444781604799
3.716667203134702,3.9716252248019943
1.111695679728328,3.949932746543927
2.1201309332518132,4.197533989117078
2.6577146537709133,4.039151700840302
3.0651484530139284,4.2611609868389175
1.0921080987303562,4.166869070897648
1.3502573469709538,2.689545604012482
3.377498144996215,3.9362927510654226
2.2054081209478054,4.755355987103398
2.1476481512526107,4.246406480549711
1.4271385724752834,4.352631116052931
1.34031873030068,2.985955955864364
1.58316963192336,5.930996731148963
1.5841301076294334,3.314272392527985
2.013929225389355,4.509463118010513
2.166023248727813,3.3868672771490727
2.8865588852082182,4.229763575263846
2.7504553747204206,4.829869109749438
1.8354512776688705,4.625799402403222
1.915196358309499,4.751965868939958
2.781072551480464,3.287818565106032
1.3346403575230719,4.352637703276927
2.497525380229979,3.9513134171084117
2.92972226577442,3.259538962547018
2.4482157214585514,3.9881766906961267
2.512421189155069,4.870640395902527
0.9499392146308097,3.586344214453633
1.3218192175463261,3.9737161710835625
2.326736479231814,4.0305281182684345
1.801222729974049,3.3651150083043544
1.840024756084518,5.034265468749179
2.171099362961676,2.37053392700943
1.2260370504284204,4.54940875380337
1.6845204521989563,3.7417815204954437
2.685384473831565,4.338847470490187
2.8330962920257745,3.3686455077830026
1.6177287981765676,4.859160626748502
2.280404714671813,3.2139565730572293
2.7173611478873467,3.682365648967099
3.5949191982142326,3.142632709982043
3.474549301151333,2.487671162932772
5.228845470766238,4.116026684519094
4.273142539267719,3.1652991623301823
4.206696883055061,3.424644335373173
4.429241373309673,2.9290717089790506
3.872947542636037,2.8411270177627013
3.632209488615941,2.6161607240571745
4.346285097163358,3.166052498686408
3.3502188466764937,1.4104939030209682
3.8633228570503624,3.226363733196698
4.577374078625117,2.889526450460651
3.133950839465624,2.1672285203727704
4.234673006047436,2.6030168583417064
5.836646559729943,4.238414510208395
4.680708725266808,2.709218993693991
5.111843058422117,4.453122747516601
2.730494160286586,3.763678299882667
2.9610944835306423,3.1728828942503347
3.0056549382684423,1.532426156656767
3.1255966277845113,1.4389342416423252
3.219765197219816,3.311900259988479
3.456109104336162,2.734790620561436
4.7342629138092445,2.6482631276243094
3.1809596860877947,2.5270905991302266
3.311371287202735,2.178672476323269
3.7061625819427357,2.9393381446168436
4.1853708012806905,3.6517175253711622
2.529629286971896,2.5411628683176093
5.729807764820629,3.449456440978677
3.771984652639738,3.897708384316871
4.29032176068549,4.203686737285264
3.3802722390299698,1.6297032521284442
5.859840883525903,3.6066439396561156
4.97965119263541,2.679845242904328
5.385197358403462,3.4862698385554904
3.809534847936317,3.7424220283968657
3.8301489240197135,2.1086781890139057
3.048133692385015,2.115168035050909
6.13354506620649,4.255155925089769
4.531692739456302,3.2263712272184
4.073472905207074,2.655377966672953
4.533780831178109,3.3322628867831128
3.98940225562467,2.249523036061563
4.535659874712802,3.7007108158228905
3.6504685229022935,2.1848963140101034
4.179747269570202,3.178869754504542
4.3370327471935886,3.869672907291034
4.248024633744239,2.64492553856916
2.7276078897098177,2.3565719544621606
4.707975997095908,5.308281557197084
5.786610410742949,4.811772130200669
3.56675730996869,2.6804595530545945
4.5048784301137745,3.42342423148729
3.22404026472528,1.841587149433226
2.1206664767614507,0.5260714553928927
4.069305314037722,2.1311663545975312
4.498422675173857,3.8181004392183913
3.459091462474911,2.1137618067722883
3.76678306130127,2.1583326934358764
3.318183182764275,3.4476928618003084
3.554044388195917,2.8259547612075977
3.219582734860425,3.372519903879389
2.539765667919439,2.020058927266641
3.6232904815346023,2.209292344078062
3.0916478697392966,2.6607547303043253
4.9885974476620225,4.3171305359639165
3.793764792058623,2.890018008921537
5.7190525225286475,4.060431721545729
5.200541983838413,4.512582059706673
4.653587185795864,4.256168834860958
3.7803615334365546,1.464704780769739
4.502374977207087,3.038270842831345
3.4874264288817036,2.677127665569382
4.142142529410782,3.3041021676444613
6.205886742985101,4.6834499480306
2.8275377753372375,3.1136958740992386
3.34602674707795,1.9027450627837934
4.558342602695437,3.4971749021226266
4.346994394094174,2.7523560622062484
4.978867981716972,2.9613493563075433
3.493061798641153,2.6681714156766425
4.80009779471349,3.3846860648862247
3.2634487308175055,2.3338923790324433
3.6012342363392524,3.31427506616512
5.140145378976955,3.1038942364126156
4.106539870928151,3.7430952993132722
2.0747762653789596,2.4570371191081
2.0691161425970472,1.168956713818755
6.860857000928311,4.848203105297404
4.694845921468993,3.6649858172428362
4.331937885501253,2.8652721993845955
3.031100989832952,1.8352260750738216
3.490112040193222,2.556875516494006
3.8630145152628947,3.5158448178211517
4.208970318565066,4.330997196589085
3.1305284429137004,1.8824267954961311
4.597269084689068,3.547943546908684
3.3695322215011148,2.710675137726981
3.311690883149752,1.616963243446122
3.420019461513619,1.5248980049588265
4.978433604245158,4.2554541838827085
3.942965308333021,2.0777494650766926
3.8259338169895916,2.6071226919104538
3.6137759819357838,2.8271680628595304
4.101407639888282,3.1358049863127984
3.849155803026502,3.512765768075063
4.813358952172434,2.8627129083810905
4.345635609714359,3.3931669009344683
2.6287025675598814,1.3663520777467948
1.8858554822731364,1.8883159183165028
3.6739120767038096,1.9341312342380554
3.248279968788191,1.9099217588753092
4.056947988294746,2.8261808115922786
4.351925577220854,2.7416123464733158
4.552056256320853,2.8909033368661716
4.6814500517048705,3.37875891697773
5.243393143976079,3.424861924110524
3.6926709145755465,2.020756447668028
4.178659528252534,1.9723460880091106
3.0624760384929184,2.7194821471106447
4.653273552225412,3.3619368871894757
3.129099810445978,1.605178862080918
4.818862852513421,2.736797077229003
1.7242807288587785,2.353721708603402
4.61942023987804,3.136275186102535
4.861602692908381,4.646478440626732
4.153608119742966,2.6268635471954567
3.7076423067764246,2.7506916476875536
4.323291125360847,4.5549819227408745
3.594758147053299,3.3205923902225445
3.0514103163131874,1.0054227918694434
6.430661411999717,4.756832339340962
2.9494002345890067,2.7693960430618207
4.3794192439904815,3.9156219878329446
4.998039630148879,3.953111430862266
5.2442009944691055,4.318261495515978
3.9017218756839824,3.1222197917671157
3.4756400173503823,3.450702305234984
4.28090331436291,2.272730252393538
3.3775287440458968,2.8023571484620553
2.621681316836237,1.496879855755574
4.087329605494407,3.150562420679835
4.336523875120344,3.160651151142915
3.8052607776398713,2.7421990438500043
5.031854422873391,3.944122710513259
3.785409861631092,1.8616976487527515
4.472148935925697,3.9432097572507745
3.488093131620282,4.201745830189117
4.884848336622429,3.5751182612498864
5.22319158635096,3.971473013687365
5.6248157458667984,3.802041308017638
3.1701909112076123,2.646072690944972
3.8231249626057777,3.163929828616933
4.2062737218442825,3.0630546305916178
5.221544669507188,3.606969231325618
4.2588456403341475,3.285908677627862
3.528967202082039,2.8954822807628124
4.374541972881634,3.8762154221812297
3.6466257272541562,2.7946238435736155
3.5314911175526125,3.011543246774433
4.257145147687777,2.407954810238424
3.5935293627383245,3.791262616514912
4.722871588200275,2.7975904268839464
3.656279960867319,2.0101718684229084
5.798799281861003,5.011673155063187
4.313889406364969,3.7124775482778625
2.896167657666523,2.4216334012175946
1.8278942513250058,1.2888212052551724
4.820385215708686,4.20381876414007
3.4814338957877826,2.4821855414810985
4.7393668792459405,3.533584641290168
4.781476544423133,3.7297951168421455
3.1656281796144117,2.05931362339918
4.995359778658408,3.3855845480301805
4.19639809273174,2.9289116700040925
3.56578184411216,1.9195063185529013
4.212308690837393,4.174685954942817
5.511684626825193,4.340833380361362
3.145898680369252,1.3671498663532358
3.3759811357510383,1.8673136568153084
5.259401953724138,4.241691181126321
2.6808767143476304,1.8516438979014027
3.6125609816347115,2.6770773846097624
4.493267521339886,2.114845121730636
3.8731458342766603,2.699826393288784
4.801992174689795,3.8685561199283973
4.759203481633444,3.8479422875734373
3.4140686088064287,1.8582649817598778
2.8635921307228482,2.2781185205773395
3.003306087413751,2.1798224437101377
4.801934195380659,3.6156311444054197
3.752808194666966,2.996901891524617
3.370743577075405,2.0717753657831253
3.878204339107748,3.327780376652535
3.5808385405510554,2.088567283231991
3.1347095611678704,2.5966238444724206
2.2302625418422295,2.0172034978285245
4.435731744870147,3.3867945281398355
5.301584928080148,3.6254132221839406
4.723456685288018,3.585425012964045
3.2333240801794707,2.257460775352484
3.9963942036375593,2.178499634186828
4.09941742347545,1.6382369627688027
4.669583499814392,3.0040040920711593
4.332294002111218,3.201032072314683
2.9215248916639913,2.3527147212750785
4.471420555361437,3.107878317925488
4.2396008535074206,2.84829541805559
3.842976805798826,3.5422228063045034
4.403444302513319,3.1924881886650702
5.0547072664059565,3.2635390095799743
5.1134835921888655,2.415232272407183
3.8943796848445897,2.3618381966448494
3.3331762040666493,2.6417922178685043
2.6379951173410103,2.2259399111988554
3.6220467249587682,2.8086598768731132
4.172979051000953,3.1782101184951204
3.5963558318955693,2.9877141660378066
2.5553603445375783,2.2382560608697872
4.168978964115814,2.8743066099144214
3.206731373608145,2.715484482796404
3.3072979649355383,2.1477080515810556
2.336470813879575,0.45422930955904484
4.774857796833683,4.518810444088758
3.8586318012546053,3.0432270551191385
3.640276857976928,2.857549970745047
4.898849650524285,4.101199873148295
3.2462296742383585,3.1562636806840096
4.667714667316359,3.2871361979994056
4.387600192816582,2.880497288524646
3.5378317215239035,3.4686891853738437
3.2007650268497363,2.16888563853343
4.015812705194983,1.7400038298774585
3.7614135305655356,2.196841979747401
4.345141823188944,3.9022300591320658
4.546897885823717,3.2545252851068405
4.479576899509939,3.1867107967006665
6.381465411989767,4.823186399928947
3.207754053431527,2.726609670046862
4.275345339171013,3.7559222852141296
3.899453404044277,3.762874046243116
3.477633534797738,2.9689247294385726
3.8030237675049365,2.880652434374961
3.252666776272963,1.743842904399822
2.534367547769609,1.675547384096766
4.615159045769621,4.872063392408502
2.712107783638443,2.2809811578370773
5.750470567309712,4.477134194950645
3.114280980971253,0.9229120049809558
4.119083032705954,2.712988393432885
8.594693952921881,7.01177664376665
6.9388385485478805,5.993708008677877
7.935088913083266,5.575821564296186
7.650110688999868,5.759735512850624
7.0081327405846565,6.491708775154069
5.061275885419655,6.1980767963675065
6.554714518793843,6.0007972290034175
7.703168210085293,6.653344611417616
6.541301102296429,6.546571104788807
7.793633332955428,6.21841766460321
8.19303411789704,6.880359547149907
8.860093996411237,4.572128002202796
8.29514645914818,6.087682137952341
7.260864039507162,6.3406933040082185
7.211819418410876,6.574191803263829
7.506959992688651,5.801403175764485
8.48461725818258,6.175304327464605
7.3852766778791334,5.959525427611427
7.696476576884075,5.5964256084426856
6.8773518506349145,6.301334106832242
8.205551548442518,5.9946242689580185
8.107200723431932,6.131024119324883
6.3043002803506605,6.220547754655369
7.065474710625993,5.643271607638067
5.13516421431305,7.105372278305502
8.304476569491435,6.505596033681822
6.709358018700403,4.895555604361759
6.698332074150995,6.195650529958072
7.735068171187453,6.054626215427504
6.086466470798546,5.945288505014691
7.148753641821284,6.484643704376594
6.990512639044551,6.276877103862085
6.428554245295665,5.052286560876403
5.895274939443735,6.6496018459216755
7.833071243656293,6.4247379626854855
8.001989467043183,6.277943670509048
6.013044467017261,5.510284554396213
7.600092993007611,6.120611813425712
5.896737423289822,5.847147902064806
7.565154953769994,4.989922365369064
7.319797436820104,5.9962657151147445
5.7971362510178475,5.371367855281607
6.331422378798736,6.916926287159819
6.157038118949261,6.140873430696393
5.699650375286098,6.33255653696294
6.813739778668736,5.767766377498046
7.578911072235707,6.549483240043062
7.5543100102996235,5.341352926839708
7.744739069713568,5.495105713641888
6.5382334790348695,5.900236608394413
6.298794836189601,4.692053329957824
6.841314123206309,5.8268166922743525
6.729703105874148,5.671390209812965
7.848403763154611,6.0178205881413716
6.210233071682751,5.245186183671626
6.7934275758456595,5.577416789697577
7.558135297680546,6.339351534390996
6.668864625913642,6.909468774040632
7.248122516317135,6.408581605902446
6.548865273244299,5.982651015179545
7.978506272501392,5.137103884539172
7.955711663483985,6.177729817443641
6.952384118041854,6.3423136443536805
6.72210771913474,4.77834614714352
5.655010592880536,6.700436324912098
7.10819498019307,5.952414700420713
6.3337953456587055,5.3027497167474165
7.381762469951997,5.925632742936569
7.327337693658604,6.124775892472474
8.410342083755664,6.194184278071898
6.6005970421367115,6.109490531700784
6.3387954176415855,5.809123326216429
5.96980415850774,5.6444307540005605
7.5526241765894975,6.3016014430372085
6.353867146504836,6.1115484975962495
5.512206861532489,6.3132882918211415
6.640051265768501,6.121056685335601
7.421674052045477,6.632885284902596
8.109461828843749,6.091671780680616
6.86107908924165,5.661968549201914
7.372461474010447,6.553814157688193
6.86010962045886,5.965306116265259
7.489702964980201,5.594496464913549
8.11149717142091,6.689519636227249
5.0929439916366634,6.729887783327165
7.983034544190771,6.031514065716499
5.8589539043857215,6.118885837090846
6.415821486192453,6.015760531307564
6.438454459883053,5.923512982251684
6.781377529960171,6.722275487111795
6.07530619278698,5.033837930118627
5.312192848675985,6.419270864285559
6.697830450741335,5.8101028782921675
8.897972907175598,5.9739191386554005
7.813164227544729,5.983753537543265
7.417263266404881,6.207851808699671
7.356304970842963,5.911563557885778
7.1589826591116745,6.421376271025409
7.998911905008188,5.92218852432574
8.953620601884026,6.222109941480134
6.712096944645662,6.451202933559438
7.030301801857736,5.145424603782663
5.871724255102885,6.630159463718689
6.429810135016702,6.507570834562625
7.900985365820642,5.567133911489341
6.785076988443851,5.327602725290051
6.943510815181922,5.555038291417309
8.40874165597281,6.156618916656141
7.0650484391206385,6.422929791133047
7.115403931678829,5.69644224772723
8.469149616603266,6.048811234259638
7.711988517812443,6.244416761070788
6.542449267658493,6.143447351817474
6.508016186809067,6.767106121527999
6.7097030430156055,6.147509257678122
7.638890676882563,6.211726973615918
7.264289904210416,6.456585779626555
6.432785682105859,5.663526858750741
6.500905788641516,6.227783813617865
7.098711652492834,5.495160166588731
5.715121225642351,6.190949849246549
6.269721928525297,5.0701460275219095
6.194760888292608,7.010037659573937
7.84396564021226,6.106122651328297
6.9547323667983,5.496375615304553
7.353178898753018,6.37012085197773
8.119880271593201,5.510076908918691
7.023814057947818,6.576672914936783
6.488665848320467,6.700152547771289
6.918955624603045,6.473010226363867
6.2622367001565795,6.655694702907859
8.075837464457928,5.53013940139447
7.406048489378047,5.958675873198223
8.126776887798798,6.409979306811794
7.6759710345742205,5.49242906260731
7.224101199975715,6.3340723497863145
5.85817860111805,5.673133177256089
6.170827474082785,5.775611750872832
5.246297625891245,5.6271085427233904
7.418857694206197,5.1987141029783865
8.683476542473567,5.904839307715113
7.391154137391516,5.997772922386193
5.410317667313331,6.189617573639967
7.838000186717285,5.745657351624105
5.833393640680159,6.0768186077893205
6.616152136486489,6.042403161057902
7.636373747153521,6.357681691769135
7.992370177579609,4.9622743571574
8.058573046288593,5.856191512778288
6.010227060939173,6.767517671326584
5.538072751322822,6.5765463572669205
9.013651479454111,6.6639451365937274
6.185980080774122,6.26080843441331
6.325234311368039,6.751979670999074
6.448999610403584,6.253764948886324
9.181511249284332,6.3363330012705905
7.023027443432041,6.055311892268123
7.212366634099575,7.137938541305132
6.951993332711179,6.2266314368748485
5.445268019598333,5.0807252889558665
6.713799505775695,5.825125565993217
8.244555449691244,6.335333949245944
4.296664364975241,5.784703440394046
7.710728226223521,5.300872165652324
5.98376755529757,5.878954987952383
7.4032661141589955,5.693786897508176
6.857921485995803,5.741292444408029
7.408895488238787,5.534135802584732
6.653852641457324,5.3318716010616285
6.94364611083933,5.699399378955945
7.2961687257938035,5.288129661055057
8.452536195916988,5.932958671532275
6.9795755284173495,5.616766430721084
5.471805694415858,5.725750972652094
7.78379583170334,6.018981073394746
5.994431741262693,6.089115735018624
6.176368779053183,5.930670137322247
9.552995138889745,5.75776532760649
4.949740627123876,4.965695039296534
6.67158473299917,5.288516498987481
6.917341599353253,6.454258383473755
8.393735303772129,6.353410701413566
7.602515790527146,5.973511547577325
8.29293342952205,4.982919488922096
9.04026430629341,6.868245216526635
7.5345186114603475,5.290602477130385
7.608621630886168,6.793202394915638
8.802196316630525,5.805845972758448
7.536303795939927,6.469651315727114
6.475635075959454,5.624657750459407
6.345011434205044,5.939430818241269
6.040467966287707,5.906124022581623
7.688464793927856,5.48137753256524
9.721722584281336,7.013008214771127
7.8886506976837065,6.382020195128754
6.0069083652152635,5.3918887872466055
9.527264671926538,6.686338646105142
6.792113608760384,5.484907850977954
7.916150067779001,6.468259184965149
6.8822385886919095,5.059390011979069
7.181396584617123,5.715873822025904
8.187027933608645,6.102938451418202
8.220053688153213,6.476004953797586
7.121256551355194,5.288915868487275
6.665912992779136,6.137021892702453
6.946150611556237,6.259505640556347
6.343257346598832,5.512284544186094
6.677917520478518,6.424625758654318
8.0780796540119,5.591095899501251
7.956132283140706,5.882117285047349
7.578501171643085,5.7809510539721005
6.919475514792671,6.30588621046303
7.78050824678451,5.587970581799048
7.099948120806653,6.099195229470819
6.020529513213473,6.281013477820674
7.025374757945585,6.121314949686639
7.580294038388281,6.207922510553884
7.7335579135283465,5.535354132584615
7.204992473357415,5.097044013718987
5.8455314103348375,6.486233237574445
6.269179757497073,5.643466698289543
8.07202505088269,5.8552758219953756
8.96525613799736,5.114920517643499
7.0132106569209895,6.2088409861866625
8.182301446398585,5.575263883561589
6.850783323021261,5.798766048889584
6.930649382833776,6.125555209641355
6.4171686260752345,5.694481258594008
6.938098790475996,6.0541379382787985
6.459322082658109,7.208693985190624
7.188675443388992,6.439865531879744
8.104069244882496,5.49970974585837
5.664643067876471,6.1277961010986335
8.268394928513029,5.935607904526814
6.402051858365711,5.723248518387658
7.695881508738543,5.669757917805785
5.7641934890946045,5.767076544854774
7.641168842741417,5.822312494812584
4.78776096747351,5.91512317873434
8.721405840980259,5.144903655751528
6.068089937854008,4.918328275419976
7.581761589713929,5.318092398882436
7.4002608797227,6.240742880103172
5.898255649018637,5.688351454003104
7.266384971799428,6.778675444866266
8.363830547137335,6.611746301469555
6.749170849475121,6.325381985246964
6.650375309958997,6.155023699466321
6.447474753532539,5.667803100995418
4.740476811867784,5.738893056304783
2.3267838410339055,7.500742290897985
2.3295380783712805,6.238398719297474
3.4073364425563644,7.642246841752368
4.627357318229891,5.3736882474442424
3.749263482552016,8.495145340320517
2.6444745194988015,7.173357545898431
3.2404525928176677,7.880998383245937
4.106705810659214,7.542048001849311
2.60127341645409,6.650456774932291
2.4703162690550755,7.451643213968117
1.9205370079775557,6.089776226558151
2.9189120516875593,7.097638483993845
3.745905091428178,7.963348335091152
2.882943461015278,7.532612543166781
2.8710564405896273,8.018912346408104
1.7749966570401925,8.040693798654734
2.505666853190168,6.000402594593039
3.3370391789631926,7.399116864213707
2.9689814282123645,7.001736139182571
3.0506177110513315,7.367596991551291
3.1256662740224423,8.173063517318738
4.2308048133754435,6.748663329233486
4.106654771365598,6.929436278477943
2.998164251269512,7.002473323485339
2.211524290133834,7.814003700907213
1.7279243276754535,7.818968012930114
3.471204560057263,7.023979586722762
3.5021240142197483,6.219386553881587
2.375792442544737,7.641420725762643
3.1647921192918678,6.438327488414223
3.4876183393605085,7.687372201677874
3.1466111875565996,7.491296989818571
3.540154146160137,7.288359454221713
4.15989831407167,6.987314995549706
2.7715164170479034,7.092412207680589
2.233660101029726,7.518054411681721
2.72811372542469,6.049602590772508
3.078058564513182,7.045448223480952
2.710060748259771,7.668108369216706
1.7541938352925919,7.572035068049173
3.648481764034038,7.48412798160615
3.210317593352809,7.0115392574490825
2.6058494803256265,6.393150794645356
2.562889881552927,5.956941042690286
3.36670059683586,7.770078558298757
2.805602876875609,6.569150649683505
3.257849935518834,6.925247627544344
3.4826684449175613,7.098271901202661
3.787195153753798,6.804060305310912
3.0982235342137194,7.494026835044364
3.478439175697567,6.055793138557844
2.757692033984639,7.159627944995658
2.65747206062072,6.030563871337281
3.1505747497362018,7.533025902562442
3.295452018101301,7.053774751790013
2.342863151806699,6.775844901640059
2.4695859738410175,7.817845749286679
3.75383150443034,7.0970337025735954
3.380696716950372,7.358845795048307
2.7394997090413957,7.05558797112013
3.0347882712001284,7.661028621642677
2.589793357336565,8.298225557098506
2.400034183996721,6.342696578124227
2.0513991868958774,6.739355291348755
1.9085617146787681,6.90703005243099
3.3551172544463617,6.381322963784689
3.878271388174922,7.763692681699658
3.751637158745411,6.005155345631729
3.2143930601887263,7.837600704431771
2.6379574234023453,7.113600862364804
1.8454339666514805,7.205513300091172
3.4441625770957702,5.479455223289595
2.589621938337492,6.8294392378328315
2.1916662904163857,6.992486385686063
3.6388387585012185,6.9513004019277655
1.921625268289531,7.302242327362769
4.567171220967416,7.080558156118324
1.9369072710927309,6.268307120532569
2.9280070654661365,6.3739684357277495
1.7729952273579268,6.629515244318207
2.1245567859245034,6.350310867516789
3.83974530089207,6.1265786260240755
2.4621398848635336,5.627019954513905
3.4774613670284062,8.380629164829468
4.0562321349686465,7.67137229771297
2.9125248550033476,6.2638345950970145
2.7898345757074003,6.54575672820672
2.5660068406802568,6.962697023310864
